seller-sku,asin1,binding,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode,source
K7V-RUI-G5X,B01A0C4OBI,Hardcover,"The Invisible Government by Dan Smoot (2007-02-01) [Hardcover] [Jan 01, 1656] Dan Smoot",,0725S3XOK67,31.77,1,2017-07-25 16:32:12 PDT,1,Pages and dust cover are intact and not marred by notes or highlighting. The spine is undamaged. Light wear on top of dust cover. Fourth printing.,2,,,B01A0C4OBI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
L29-M61-95E,0446386324,Paperback,"Miss Manner's Guide to Excruciatingly Correct Behavior [Sep 01, 1983] Martin, Judith",,0721SKRN621,6.99,1,2017-07-20 18:45:24 PDT,1,"All pages and the cover are intact, but spine shows significant wear. Pages may include limited notes and highlighting.",4,,,0446386324,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
VVP-1FJ-KXN,0618485228,Paperback,"The Namesake: A Novel [Paperback] [Sep 01, 2004] Lahiri, Jhumpa",,0721SKR35S1,6.99,1,2017-07-20 18:41:52 PDT,1,"All pages and the cover are intact, but the dust cover may be missing. Pages may include limited notes and highlighting, but the text cannot be obscured or unreadable.",4,,,0618485228,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Friends of San Francisco Public Library Step Sale
9A-XQVT-2ZIU,0963695258,Paperback,"Sex Lies and Stereotypes: Perspectives of a Mad Economist [Mar 01, 1994] Malveaux, Julianne",,0825SAJQO6J,3,0,2017-08-24 17:32:37 PDT,1,,2,,,0963695258,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QC-ZBVI-KYNQ,B000858JZK,Hardcover,"Black Majesty: The Life of Christophe, King of Haiti [Jan 01, 1928] John W. Vandercook and Mahlon Blaine",,0825SAJEUUV,17.95,0,2017-08-24 17:27:10 PDT,1,,6,,,B000858JZK,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
W2-EIRM-5J2C,0345379756,Hardcover,"The Autobiography of Malcolm X (As told to Alex Haley) [Hardcover] [Sep 29, 1992] Malcolm X; M. S. Handler; Ossie Davis; Attallah Shabazz and Alex Haley",,0825SAJCIOV,10.55,0,2017-08-24 17:25:40 PDT,1,,2,,,0345379756,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
VI-4PD1-810O,0394569768,Hardcover,"Women, Culture, & Politics [Hardcover] [Feb 04, 1989] Davis, Angela Y.",,0825SAJ5JGP,5,0,2017-08-24 17:22:40 PDT,1,,2,,,0394569768,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
65-EK0R-1U4U,0896081664,Paperback,"How Capitalism Underdeveloped Black America [Feb 01, 1983] Marable, Manning",,0825SAIUY8J,5,0,2017-08-24 17:17:47 PDT,1,,2,,,0896081664,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
DY-C347-C4AW,0060160551,Hardcover,"The Search for Eve [Mar 01, 1990] Brown, Michael Harold",,0825SAISA17,5,0,2017-08-24 17:15:54 PDT,1,,2,,,0060160551,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QCE-S5R-XWW,B00088UDZG,Hardcover,"Instinct of the herd in peace and war, [Jan 01, 1930] Trotter, W",,0824SAHMBPJ,200,0,2017-08-24 16:50:36 PDT,1,"Ernest Benn Limited, 1930. Ex libris copy with library markings on flyleaf and early pages. Pages are otherwise clean and unmarked. Binding tight, some bumping and fading on spine, panels in good condition.",7,,,B00088UDZG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
VVB-5RW-3VU,B000HM2J1Y,Hardcover,"Socialism and Labor and Other Arguments [Hardcover] [Jan 01, 1902] Rt. Rev. J.L. Spalding",,0824SAHDKFJ,23.5,0,2017-08-24 16:46:53 PDT,1,"1902 edition, maroon cover. Some pages are missing.",8,,,B000HM2J1Y,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ZQ-7EEQ-26E3,B011LD50SG,Hardcover,"Fantastic fables 1899 [Hardcover] [Hardcover] Bierce, Ambrose, Knickerbocker Press",,0824SABXKYV,1000,0,2017-08-24 14:56:49 PDT,1,,6,,,B011LD50SG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
NH-W77U-HBKB,B000J1KYC4,LeatherBound,"A treatise of all sorts of foods, both animal and vegetable: also of drinkables: giving an account how to chuse the best sort of all kinds; of the good and bad effects they produce; the principles they abound with; the time, age, and constitution... ... they are adapted to. Wherin their nature and use is explain'd according to the sentiments of the most eminent physicians and naturalists, antient and modern ... / Written originally in French, by the learned M.L. Lemery ... Translated by D. Hay [Hardcover] [Jan 01, 1745] Lemery, Louis (1677-1743)",,0824SABVKNJ,1000,0,2017-08-24 14:54:07 PDT,1,"Pages clean and unmarked. Browning on edges of flyleaf and front and back paper from age. Good copy in the original, full aniline calf. Raised bands with a dark, gilt-blocked leather label. Spine bands and panel edges rubbed and toned. Remains reasonably well-preserved overall; tight, clean and strong.; 8vo 8"" - 9"" tall; 372 pages; Physical description; xii, 372 p., [12] l ; (12mo). Subjects; Food - Early works to 1800. Title page printed in red and black; tail-pieces.",6,,,B000J1KYC4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
B4A-CN5-NZU,B01FKTK64U,Paperback,"Getting Clear: Body Work for Women by Anne Kent Rush (1973-06-03) [Paperback] [Jan 01, 1870]",,0824S7BY4NP,6.88,0,2017-08-23 17:47:37 PDT,1,,2,,,B01FKTK64U,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
G4-3HWZ-L6K7,0877421773,Paperback,"Celestial Navigation Step by Step [Jan 01, 1984] Norville, Warren",,0824S7BNF9J,6,0,2017-08-23 17:43:19 PDT,1,,2,,,0877421773,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
4X-IYKU-WR4P,0673156907,Hardcover,"Classical Mythology in Literature, Art, and Music [Mar 01, 1971] Mayerson, Philip",,0824S7BMPTP,6,0,2017-08-23 17:39:03 PDT,1,,4,,,0673156907,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RT-9USZ-ZRLG,0140045279,Paperback,"Book of the Hopi [Paperback] [Jun 30, 1977] Waters, Frank",,0824S7BGTFV,3,0,2017-08-23 17:33:27 PDT,1,,2,,,0140045279,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SMV-JW4-8LI,B00NOAW95W,Hardcover,"The Natural Philosophy of Love [Hardcover] [Jan 01, 1942] de Gourmont, Remy; EZRA POUND, translation and postscript; intro. by Burton Rosc and G. T. Hartmann",,0824S79TZ0J,50,0,2017-08-23 17:25:56 PDT,1,"Black & Gold Edition, 1942. Dust cover intact but with edge wear. Pages clean and unmarked. Binding tight.",7,,,B00NOAW95W,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
22-7W9P-9RWS,0385247486,Paperback,"The Mysterious Shroud [Paperback] [Sep 27, 1988] Wilson, Ian",,0824S78W9SP,3,0,2017-08-23 17:20:43 PDT,1,,2,,,0385247486,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SX-T53Q-1FIM,0226511928,Paperback,"They Thought They Were Free: The Germans, 1933-45 [Paperback] [May 19, 1966] Mayer, Milton",,0824S7841R7,5.73,0,2017-08-23 17:12:27 PDT,1,,3,,,0226511928,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
KK-2GFZ-4KHD,0060143266,Hardcover,"The Secret Life of Plants [Oct 01, 1973] Tompkins, Peter and Bird, Christopher",,0823S77CZ71,12.98,0,2017-08-23 16:49:11 PDT,1,,3,,,0060143266,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
G2-P958-TZ8N,0195028325,Paperback,"The Tools of Empire: Technology and European Imperialism in the Nineteenth Century [Paperback] [Mar 26, 1981] Headrick, Daniel R.",,0823S6XMJD1,6,0,2017-08-23 14:00:44 PDT,1,,3,,,0195028325,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7SW-ZC9-TEK,B000JUTEL2,Paperback,"The Myth of ""Mau Mau"": Nationalism in Kenya [Paperback] [Jan 01, 1970] Carl G. Rosberg Jr. and John Nottingham",,0823S6XFQVD,8.48,0,2017-08-23 13:58:22 PDT,1,"Transafrica Press edition, Nairobi, 1985. Red cover.",2,,,B000JUTEL2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TSS-2R8-LXL,B000B6O5KO,Paperback,"The Beginning and the End [Paperback] [Jan 01, 1957] Nicolas Berdyaev and R. M. French",,0823S6V53NV,3,0,2017-08-23 13:38:17 PDT,1,,4,,,B000B6O5KO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
V2-LY7H-CDMP,B000O5YXNG,Paperback,"The Destiny of Man [Paperback] [Jan 01, 1960] Nicolas Berdyaev",,0823S2OYPEP,3,0,2017-08-22 17:53:32 PDT,1,,4,,,B000O5YXNG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
8N-PFMG-BAGC,0812910397,Hardcover,"Genesis Mystery: A Startling New Theory of Outside Intervention in the Development of Modern Man [Hardcover] [May 12, 1983] Goodman, Jeffrey",,0823S2O2URJ,5,0,2017-08-22 17:39:29 PDT,1,,2,,,0812910397,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TX-FLVJ-79CF,0671617710,Paperback,"Popol Vuh: The Definitive Edition of the Mayan Book of the Dawn of Life and the Glories of Gods and Kings [Mar 09, 1986] Dennis Tedlock",,0823S2NSDOJ,3,0,2017-08-22 17:32:52 PDT,1,,3,,,0671617710,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
EO-UUWH-9TB6,0806102055,Hardcover,"Popol Vuh: The Sacred Book of the Ancient Quiche Maya [Sep 01, 1991] Recinos, Adrian; Morley, Aylvanus G. and Goetz, Delia",,0823S2MQ0N1,5,0,2017-08-22 17:13:33 PDT,1,,2,,,0806102055,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
KN-7QC9-VFR1,156619623X,Hardcover,"Dead Sea Scrolls Uncovered [Jan 01, 1994] Eisenman, Robert",,0823S2MP4LP,5,0,2017-08-22 17:11:57 PDT,1,,2,,,156619623X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
JB-KJW5-0DXI,0528818104,Hardcover,"AKU-AKU: The Secret of Easter Island [Jul 01, 1958] Thor Heyerdahl",,0823S2MI0LV,5,0,2017-08-22 17:07:03 PDT,1,,3,,,0528818104,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
Y4-3HZI-OJ1I,1888363827,Paperback,"Profit Over People: Neoliberalism & Global Order [Paperback] [Jan 01, 1999] Noam Chomsky and Robert W. McChesney",,0822S2GECWD,3,0,2017-08-22 15:07:50 PDT,1,,2,,,1888363827,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
L8-IPXK-FC6B,1551640023,Paperback,"MANUFACTURING CONSENT [Feb 21, 1994] Achbar, Mark",,0822S2GAX8P,6,0,2017-08-22 15:04:20 PDT,1,,2,,,1551640023,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
XD-JWQM-QJGU,1878825089,Paperback,"The Common Good (Real Story) [Paperback] [Jan 01, 1998] Chomsky, Noam",,0822S2BWX51,3,0,2017-08-22 13:48:29 PDT,1,,2,,,1878825089,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GJ-6606-Q9M0,1878825038,Paperback,"The Prosperous Few and the Restless Many (The Real Story Series) [Paperback] [Jul 01, 2002] Chomsky, Noam",,0822S2BWGG7,3,0,2017-08-22 13:48:11 PDT,1,,2,,,1878825038,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QK-4I3Z-X4WP,1583225366,Paperback,"Media Control, Second Edition: The Spectacular Achievements of Propaganda (Open Media Series) [Paperback] [Sep 03, 2002] Chomsky, Noam",,0822S2BWAH7,2.48,0,2017-08-22 13:47:53 PDT,1,,2,,,1583225366,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GT-RVZD-R6O8,1878825011,Paperback,"What Uncle Sam Really Wants (The Real Story Series) [Paperback] [Jul 01, 2002] Chomsky, Noam",,0822S2BVYUV,3,0,2017-08-22 13:47:37 PDT,1,,2,,,1878825011,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
KX-31C8-D2LM,1878825046,Paperback,"Secrets, Lies and Democracy (The Real Story Series) [Paperback] [Jul 01, 2002] Chomsky, Noam",,0822S2BVPHD,3,0,2017-08-22 13:47:19 PDT,1,,2,,,1878825046,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
1FT-1IE-KJI,1853270296,Paperback,"The Celtic Twilight: Myth, Fantasy and Folklore [Paperback] [Sep 01, 1990] Yeats, W. B.",,0822S2BU3H1,7,0,2017-08-22 13:45:30 PDT,1,,2,,,1853270296,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
4SH-RNR-26W,0517038056,Hardcover,"A Guide to the Collecting & Care of Original Prints [Jun 01, 1983] Carl Zigrosser and The Print Council of America",,0822S2BPBBJ,7,0,2017-08-22 13:41:51 PDT,1,,3,,,0517038056,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
73X-YR0-09I,B000FVW7RI,Hardcover,"The American Image Boxed Set (The American Society, The American Foreign Policy,The American Political Process, The American Economy, 4 Volume set) [Hardcover] [Jan 01, 1963] May, Ernest R. / K. Lynn / L. Levy / J. Roche / J. Markham (editors)",,0822S2BOSAJ,10,0,2017-08-22 13:41:19 PDT,1,,4,,,B000FVW7RI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
AV-0KW3-1MOZ,0679423087,Hardcover,"The Decline and Fall of the Roman Empire: Volumes 1-3 of 6 (Everyman's Library) [Hardcover] [Oct 26, 1993] Gibbon, Edward",,0822S2BORX7,32.85,0,2017-08-22 13:41:17 PDT,1,,4,,,0679423087,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
JBL-TN1-RPM,B000BBAE9U,Hardcover,"The History of the Decline and Fall of the Roman Empire, Heritage Press Three Volume Set in Slipcases [Hardcover] [Jan 01, 1946] Edward Gibbon; J.B. Bury; Philip Guedalla and Gian Battista Piranesi",,0822S2BOR1J,34.96,0,2017-08-22 13:41:15 PDT,1,,2,,,B000BBAE9U,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
PY-Z9C5-4XXU,B0007E9SA2,Paperback,"Listen, Yankee: The Revolution in Cuba [Jan 01, 1960] Mills, C. Wright",,0822S2BNI41,20,0,2017-08-22 13:40:05 PDT,1,,2,,,B0007E9SA2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
1R-IQBA-68MG,1878825119,Paperback,"Who Killed Martin Luther King? (The Real Story Series) [Paperback] [Jul 01, 2002] Melanson, Philip",,0822S2BGYLP,2.96,0,2017-08-22 13:34:36 PDT,1,,2,,,1878825119,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
CB5-ECT-NS7,B00QMPHJNI,Hardcover,"Ancient Assyria [Hardcover] [Jan 01, 1912] C. H. W. Johns, Litt.D.",,0822S2BG267,8,0,2017-08-22 13:32:54 PDT,1,"Cambridge University Press, 1912. Some bumping of cover. Ex libris markings and card holders on flyleaf and endpaper.",7,,,B00QMPHJNI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ND-FKHP-T1V2,B000NT7SAI,Paperback,"Communitas: Means of Livelihood and Ways of Life [Paperback] [Jan 01, 1960] Paul Goodman and Percival Goodman",,0822S2AU5WP,3,0,2017-08-22 13:25:54 PDT,1,,3,,,B000NT7SAI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
8S5-6ME-VUH,0451622537,Paperback,"A Primer of Freudian Psychology (Mentor Series) [Oct 01, 1955] Hall, Calvin S.",,0822S2AIKW7,3,0,2017-08-22 13:23:41 PDT,1,"Ninth Printing, June 1961.",2,,,0451622537,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SLS-NPR-W4J,0879830778,MassMarket,"Ellen G. White : Prophet of Destiny [Mass Market Paperback] [Jan 01, 1974] Noorbergen, Rene",,0822S2ACEU1,7.18,0,2017-08-22 13:22:18 PDT,1,,2,,,0879830778,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
IN-QPP7-SURR,B0010CCF4Q,MassMarket,"Executive Action [Mass Market Paperback] [Jan 01, 1974] Mark Lane and Donald Freed",,0822S29TUXV,4,0,2017-08-22 13:17:52 PDT,1,,2,,,B0010CCF4Q,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
22-AYE3-U5FJ,B000L9867E,Paperback,"War and Peace in the Global Village [Paperback] [Jan 01, 1968] McLuhan, Marshall and Quentin Fiore",,0822SW33T67,3,0,2017-08-21 17:35:58 PDT,1,,2,,,B000L9867E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
Q5-GPJI-UE1X,0440354706,Paperback,"The Marxists [Paperback] [Jan 01, 1977] C. Wright Mills",,0822SW30GFJ,3.5,0,2017-08-21 17:33:24 PDT,1,,2,,,0440354706,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
KJ-M7ZQ-0WJG,0520049365,Hardcover,"William Rufus (English Monarchs) [Oct 01, 1983] Barlow, Frank",,0822SW221RV,6.46,0,2017-08-21 17:21:38 PDT,1,,4,,,0520049365,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
KX-24W0-PJ8O,0881844381,Paperback,"Best Evidence: Disguise and Deception in the Assassination of John F. Kennedy [Sep 01, 1988] Lifton, David S.",,0822SW1XCHP,3,0,2017-08-21 17:16:28 PDT,1,,2,,,0881844381,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
6U-IFDC-A1PD,0394582586,Hardover,"The General In His Labyrinth [Hardcover] [Sep 05, 1990] Gabriel Garcia Marquez and Edith Grossman",,0822SW1WAQJ,4,0,2017-08-21 17:15:26 PDT,1,,2,,,0394582586,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
EU-3S55-4VFG,0713722290,Hardcover,"Secrets of Ancient and Sacred Places: The World's Mysterious Heritage [Sep 01, 1992] Devereux, Paul",,0822SW16JU7,5,0,2017-08-21 17:03:04 PDT,1,,2,,,0713722290,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
5B-OXUS-14HM,0679438084,Hardcover,"Titan: The Life of John D. Rockefeller, Sr. [May 05, 1998] Chernow, Ron",,0822SW132JD,6,0,2017-08-21 17:01:52 PDT,1,,2,,,0679438084,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7TV-QTQ-ND6,0670260703,Hardcover,"The Dead Sea Scrolls [Nov 04, 1955] Burrows, Millar",,0821SVYA0S7,9,0,2017-08-21 16:23:45 PDT,1,"The Viking Press, 1955. Dust cover intact and in good condition. Binding tight, pages clean and unmarked.",2,,,0670260703,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
D8-B0JF-6O5W,1585422509,Paperback,"The Secret Teachings of All Ages (Reader's Edition) [Paperback] [Oct 27, 2003] Hall, Manly P.",,0821SVWNNVP,10.47,0,2017-08-21 16:00:23 PDT,1,,3,,,1585422509,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
UBM-701-6IX,B000S8SSO4,Hardcover,"The Kennedy Government [Hardcover] [Jan 01, 1961] Opotowsky, Stan",,0821SVW1TED,4,0,2017-08-21 15:52:02 PDT,1,,4,,,B000S8SSO4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QR-2BXE-8FYJ,0915765934,Hardcover,"Who Killed Martin Luther King?: The True Story By the Alleged Assassin [Jan 01, 1992] Ray, James Earl",,0821SVVUB57,5,0,2017-08-21 15:44:43 PDT,1,First Edition.,2,,,0915765934,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
3O-0ZTE-XNCI,1595550038,Hardcover,"Infiltration: How Muslim Spies and Subversives have Penetrated Washington [Mar 22, 2005] Sperry, Paul",,0819SPVQBU7,5,0,2017-08-19 12:31:53 PDT,1,,2,,,1595550038,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
XJ-H427-ETNM,1567511848,Paperback,"Derailing Democracy: The America the Media Don't Want You to See [Jul 01, 2002] McGowan, David",,0819SPU5Y97,19.01,0,2017-08-19 12:06:36 PDT,1,,2,,,1567511848,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
OG-WW2V-VBIF,0743287231,Hardcover,"The Jesus Dynasty: The Hidden History of Jesus, His Royal Family, and the Birth of Christianity [Apr 04, 2006] Tabor, James D.",,0819SPU3F3J,4,0,2017-08-19 12:00:26 PDT,1,,1,,,0743287231,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
6F-BP52-S6ON,0385173571,Hardcover,"The Tigris Expedition: In Search of Our Beginnings [Aug 01, 1984] Heyerdahl, Thor",,0819SPTV7KD,5,0,2017-08-19 11:53:08 PDT,1,,2,,,0385173571,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
8R-3GL8-L6WR,1560009276,Paperback,"Death by Government: Genocide and Mass Murder Since 1900 [Paperback] [Feb 01, 1997] R. J. Rummel",,0819SPTG0FP,51,0,2017-08-19 11:23:46 PDT,1,,5,,,1560009276,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
1V-OB3Z-LFH6,B00005VD2B,Hardcover,"An American death; the true story of the assassination of Dr. Martin Luther King, Jr. and the greatest manhunt of our time [Jan 01, 1972] Frank, Gerold",,0819SPT9Y4J,5,0,2017-08-19 11:13:56 PDT,1,"No dust cover. First Edition. Note on flyleaf, other pages clean and unmarked. Tear in binding on interior.",4,,,B00005VD2B,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RR-3T04-2RAM,B000NWO9SE,Hardcover,"The Secret of the Hittites [Hardcover] [Jan 01, 1956] Ceram, C. W.",,0819SO7Y7DP,14.95,0,2017-08-18 17:51:34 PDT,1,,6,,,B000NWO9SE,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
3K-90MQ-UZTP,0786702532,Hardcover,"Orders to Kill: The Truth Behind the Murder of Martin Luther King [Sep 01, 1995] Pepper, William F.",,0819SO64D9J,3.97,0,2017-08-18 17:37:52 PDT,1,,3,,,0786702532,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
PC-KSY8-8S3E,B0006BONG0,Hardcover,"The Oswald affair;: An examination of the contradictions and omissions of the Warren report [Jan 01, 1966] Sauvage, Leo",,0819SO5R7A7,9.97,0,2017-08-18 17:36:13 PDT,1,,2,,,B0006BONG0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
O6-UCFN-PR4R,0932551106,Paperback,"Coup d'Etat in America: The CIA and the Assassination of John F. Kennedy [Paperback] [Dec 30, 1992] Alan J. Weberman and Michael Canfield",,0819SO4SYGJ,4,0,2017-08-18 17:29:09 PDT,1,,2,,,0932551106,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
5S-K2RD-I1TI,1840726768,Hardcover,"The John F. Kennedy Handbook [Mar 01, 2006] Jenkins, Gareth",,0819SO4I83D,5.48,0,2017-08-18 17:26:16 PDT,1,,11,,,1840726768,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7A-OHB7-NKNT,0393015092,Hardcover,"FBI and Martin Luther King, Jr: From ""Solo"" to Memphis [Sep 01, 1981] Garrow, David J.",,0819SO3KBNJ,8.49,0,2017-08-18 17:10:37 PDT,1,,2,,,0393015092,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ON-SO4R-UVUA,1560250569,Paperback,"Murder in Memphis: The FBI and the Assassination of Martin Luther King [Mar 07, 1993] Lane & Gregory; Lane, Mark and Gregory, Dick",,0819SO344HD,4,0,2017-08-18 17:08:31 PDT,1,,2,,,1560250569,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SZ-4GRT-WJNZ,B0006BMZM4,Hardcover,"Portrait of the assassin, [Jan 01, 1965] Ford, Gerald R",,0819SO2OY3D,19.99,0,2017-08-18 17:06:00 PDT,1,,3,,,B0006BMZM4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
CK-KZZB-04NX,0922915458,Paperback,"Virtual Government: CIA Mind Control Operations in America [Paperback] [Jul 01, 1997] Constantine, Alex",,0818SNMJ6BJ,4.21,0,2017-08-18 15:32:20 PDT,1,,2,,,0922915458,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SX-K0RO-BRKX,0226511928,Paperback,"They Thought They Were Free: The Germans, 1933-45 [Paperback] [May 19, 1966] Mayer, Milton",,0818SNMI2KP,10.13,0,2017-08-18 15:29:57 PDT,1,1966 Printing.,2,,,0226511928,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
